,Unnamed: 0,Unnamed: 0.1,ID_cliente1,ID_cliente2,Numero_de_llamados,genero_cliente1,edad_cliente1
558,558,558,177786917,274953267,2,MASCULINO,32
559,559,559,176442648,20086496,3,MASCULINO,52
560,560,560,114594878,46100082,2,MASCULINO,57
561,561,561,231560732,29951100,1,FEMENINO,70
562,562,562,252809426,229380590,0,MASCULINO,51
563,563,563,153390602,140317598,1,MASCULINO,32
564,564,564,125373276,230439012,13,MASCULINO,45
565,565,565,207246979,223378701,1,MASCULINO,33
566,566,566,264063050,48251862,1,FEMENINO,72
567,567,567,151799966,108622626,3,MASCULINO,26
568,568,568,5992206,850226,1,MASCULINO,72
569,569,569,121791779,255487789,1,MASCULINO,28
570,570,570,1695678,4089762,2,MASCULINO,55
571,571,571,25237961,255873407,4,MASCULINO,24
572,572,572,256284018,271684086,0,MASCULINO,67
573,573,573,262713527,270030681,1,MASCULINO,21
574,574,574,85579595,208053,4,MASCULINO,45
575,575,575,103500987,139364757,1,MASCULINO,49
576,576,576,235563255,179492601,8,MASCULINO,48
577,577,577,681646,3361402,4,MASCULINO,34
578,578,578,268487047,36982545,1,FEMENINO,41
579,579,579,213878041,202318687,1,FEMENINO,78
580,580,580,192295928,93389984,4,FEMENINO,29
581,581,581,1750130,628078,4,FEMENINO,35
582,582,582,49437111,2360417,3,MASCULINO,34
583,583,583,8403731,179437725,1,MASCULINO,66
584,584,584,264701836,7755660,8,MASCULINO,32
585,585,585,268757712,19888584,0,MASCULINO,47
586,586,586,32605089,60465791,8,MASCULINO,74
587,587,587,98460195,259184605,1,MASCULINO,49
588,588,588,223005088,168354456,1,MASCULINO,45
589,589,589,115759029,238760515,1,FEMENINO,32
590,590,590,36273337,29746063,1,MASCULINO,34
591,591,591,904818,56341622,1,MASCULINO,59
592,592,592,243785094,256784394,1,MASCULINO,54
593,593,593,267790804,149806236,1,MASCULINO,77
594,594,594,667678,4405922,13,FEMENINO,47
595,595,595,53395129,20111943,1,FEMENINO,68
596,596,596,237222545,5513735,5,MASCULINO,54
597,597,597,20354287,163828329,5,MASCULINO,24
598,598,598,178216823,113168097,1,MASCULINO,36
599,599,599,45249185,267415559,2,MASCULINO,78
600,600,600,5796557,14989011,0,MASCULINO,28
601,601,601,224026321,169042007,1,MASCULINO,71
602,602,602,61119308,3476268,0,MASCULINO,26
603,603,603,4975693,373923,1,MASCULINO,71
604,604,604,182435173,181867763,1,MASCULINO,50
605,605,605,19667417,274810647,0,FEMENINO,21
606,606,606,270653254,38420762,1,MASCULINO,40
607,607,607,101873359,246856129,3,MASCULINO,55
608,608,608,14641348,258859444,1,MASCULINO,60
609,609,609,248698729,19975871,0,MASCULINO,74
610,610,610,228158340,176186772,1,MASCULINO,67
611,611,611,275185330,19842174,5,MASCULINO,45
612,612,612,164680543,166792577,9,MASCULINO,46
613,613,613,208122499,167791429,0,MASCULINO,56
614,614,614,21289661,35512571,21,MASCULINO,40
615,615,615,14450846,137030434,3,MASCULINO,59
616,616,616,41935059,4542725,1,FEMENINO,24
617,617,617,248544822,28991090,0,MASCULINO,20
618,618,618,1419879,23544337,1,FEMENINO,56
619,619,619,14375206,7608354,26,MASCULINO,35
620,620,620,54724851,135657709,0,FEMENINO,46
621,621,621,1064384,247118128,13,MASCULINO,50
622,622,622,4974626,326078,2,FEMENINO,39
623,623,623,263276695,100388481,0,FEMENINO,69
624,624,624,243209553,91714095,2,MASCULINO,40
625,625,625,230813581,4154787,8,MASCULINO,69
626,626,626,265929376,1899664,0,MASCULINO,56
627,627,627,255285057,1101487,4,FEMENINO,65
628,628,628,243168749,27403323,0,FEMENINO,30
629,629,629,94687352,27932224,2,FEMENINO,71
630,630,630,258711449,53314063,2,MASCULINO,61
631,631,631,100039878,89797074,6,MASCULINO,66
632,632,632,69332677,21369027,0,MASCULINO,63
633,633,633,28721781,37233739,1,FEMENINO,40
634,634,634,261839579,193210477,1,FEMENINO,68
635,635,635,202035486,18536026,1,MASCULINO,23
636,636,636,37100595,44165525,1,MASCULINO,61
637,637,637,268759374,19553490,0,MASCULINO,56
638,638,638,248258009,114690191,1,FEMENINO,60
639,639,639,35836649,59537119,0,MASCULINO,27
640,640,640,193736658,274825734,0,MASCULINO,41
641,641,641,195768800,8017000,8,FEMENINO,71
642,642,642,270182460,1136780,1,MASCULINO,75
643,643,643,144822203,10563597,1,FEMENINO,65
644,644,644,18626031,7550777,2,MASCULINO,66
645,645,645,46571998,248015738,1,MASCULINO,33
646,646,646,46745867,244332341,2,MASCULINO,24
647,647,647,23834321,11602375,4,MASCULINO,65
648,648,648,3457772,24314804,2,MASCULINO,20
649,649,649,79049009,74947167,0,FEMENINO,44
650,650,650,3722659,73631085,1,MASCULINO,27
651,651,651,16549224,463520,1,MASCULINO,50
652,652,652,201123952,137338696,1,MASCULINO,59
653,653,653,258733785,119476655,2,MASCULINO,70
654,654,654,264951299,133127213,45,MASCULINO,66
655,655,655,218481149,45007843,0,MASCULINO,49
656,656,656,7011087,1956313,1,MASCULINO,57
657,657,657,110170423,258261233,1,FEMENINO,49
658,658,658,20736918,3967162,1,MASCULINO,59
659,659,659,700509,2715787,1,MASCULINO,76
660,660,660,221006732,156788172,1,MASCULINO,56
661,661,661,240333569,212725431,31,FEMENINO,25
662,662,662,144184535,52855369,1,MASCULINO,72
663,663,663,3491523,223612485,2,MASCULINO,27
664,664,664,265576565,92341179,1,MASCULINO,51
665,665,665,265315152,42811336,2,MASCULINO,38
666,666,666,267673726,22583874,1,MASCULINO,21
667,667,667,305352,154622264,1,MASCULINO,68
668,668,668,107808675,1962053,0,FEMENINO,61
669,669,669,234042196,2318172,1,MASCULINO,49
670,670,670,61119308,3318932,0,FEMENINO,24
671,671,671,47404963,127277,2,MASCULINO,53
672,672,672,275933702,238576074,0,FEMENINO,59
673,673,673,70107905,171968039,1,MASCULINO,27
674,674,674,168268163,66838341,0,MASCULINO,48
675,675,675,119960944,240925112,0,MASCULINO,63
676,676,676,218242965,127291075,1,MASCULINO,35
677,677,677,223919973,243356531,3,MASCULINO,47
678,678,678,72451085,26911115,0,MASCULINO,24
679,679,679,3222511,39377401,0,MASCULINO,69
680,680,680,684611,3655541,13,MASCULINO,37
681,681,681,274804850,245079654,1,MASCULINO,55
682,682,682,254600207,112669161,1,MASCULINO,38
683,683,683,65483884,196771396,0,MASCULINO,64
684,684,684,228143563,43290949,1,FEMENINO,22
685,685,685,22515538,232214446,6,MASCULINO,33
686,686,686,12505469,54897011,77,MASCULINO,72
687,687,687,242293351,218945313,0,MASCULINO,60
688,688,688,671026,4497158,1,MASCULINO,21
689,689,689,2982597,55519819,3,MASCULINO,28
690,690,690,25676780,92976732,2,MASCULINO,22
691,691,691,20963756,257901156,2,FEMENINO,45
692,692,692,3012297,187438623,1,MASCULINO,38
693,693,693,155187707,223970229,4,MASCULINO,71
694,694,694,20752713,271293887,9,MASCULINO,44
695,695,695,81484344,58519560,1,MASCULINO,79
696,696,696,122303053,163211291,1,MASCULINO,58
697,697,697,142756585,3002639,0,FEMENINO,36
698,698,698,136471041,2074631,2,MASCULINO,78
699,699,699,180756024,82046144,2,MASCULINO,43
700,700,700,229198868,108800988,20,MASCULINO,70
701,701,701,243321696,17761952,1,MASCULINO,66
702,702,702,264164866,243456998,71,MASCULINO,68
703,703,703,175709103,266169,0,MASCULINO,31
704,704,704,179054135,126211817,0,MASCULINO,60
705,705,705,62257397,63176027,3,MASCULINO,53
706,706,706,231373008,42675112,100,FEMENINO,57
707,707,707,72246182,107697714,1,MASCULINO,52
708,708,708,243456678,143192802,0,MASCULINO,47
709,709,709,273104633,213623671,1,MASCULINO,77
710,710,710,184242022,198588154,8,MASCULINO,68
711,711,711,1042135,114790289,0,MASCULINO,69
712,712,712,230825267,69962677,1,MASCULINO,33
713,713,713,240390252,7884004,1,MASCULINO,75
714,714,714,1618697,9952071,4,MASCULINO,28
715,715,715,77994051,210751861,8,MASCULINO,43
716,716,716,266913061,5239331,1,MASCULINO,37
717,717,717,252852509,25174811,3,MASCULINO,76
718,718,718,258491926,1128114,1,MASCULINO,53
719,719,719,6730667,20362789,2,MASCULINO,27
720,720,720,176870966,201394978,0,MASCULINO,73
721,721,721,357615,16857633,2,FEMENINO,45
722,722,722,39838534,74682770,0,MASCULINO,74
723,723,723,3039399,252910881,3,MASCULINO,62
724,724,724,253014858,81650142,1,FEMENINO,65
725,725,725,54888086,124502530,1,MASCULINO,68
726,726,726,40927447,3687561,0,MASCULINO,58
727,727,727,835520,128256648,1,FEMENINO,75
728,728,728,1751133,1396675,7,MASCULINO,67
729,729,729,43041196,1035612,24,FEMENINO,40
730,730,730,1787903,194377777,6,FEMENINO,64
731,731,731,27866983,21291849,1,MASCULINO,39
732,732,732,275728430,190119874,0,FEMENINO,66
733,733,733,75751109,20887947,1,MASCULINO,52
734,734,734,266593844,29725388,1,MASCULINO,22
735,735,735,221576792,50092448,2,MASCULINO,45
736,736,736,6304802,252612710,0,FEMENINO,76
737,737,737,475911,151517497,2,FEMENINO,45
738,738,738,264603553,13035775,0,MASCULINO,66
739,739,739,205353991,270910929,2,MASCULINO,45
740,740,740,153427347,266952717,1,MASCULINO,33
741,741,741,28077376,209226520,19,MASCULINO,64
742,742,742,5340070,45250138,3,MASCULINO,26
743,743,743,103341144,12377920,1,MASCULINO,34
744,744,744,151874814,96663386,1,MASCULINO,41
745,745,745,27089739,3461333,3,FEMENINO,25
746,746,746,77704199,90442353,4,FEMENINO,34
747,747,747,210128570,245793150,4,MASCULINO,64
748,748,748,234163397,690379,1,MASCULINO,45
749,749,749,2197141,101549403,9,MASCULINO,24
750,750,750,245522862,213303826,1,MASCULINO,60
751,751,751,208421153,85111359,66,MASCULINO,64
752,752,752,234348742,190002346,1,MASCULINO,47
753,753,753,135366277,113635,2,MASCULINO,70
754,754,754,208689410,997926,0,MASCULINO,59
755,755,755,29612405,45007675,1,MASCULINO,60
756,756,756,2645119,5786513,5,MASCULINO,49
757,757,757,248687180,222682140,12,MASCULINO,62
758,758,758,45539192,111363096,1,FEMENINO,55
759,759,759,1679018,67126326,19,MASCULINO,60
760,760,760,128640414,22637010,1,MASCULINO,61
761,761,761,22586231,28329385,1,MASCULINO,59
762,762,762,207472011,11111421,1,MASCULINO,23
763,763,763,42050390,206372538,12,MASCULINO,52
764,764,764,1386455,18646809,3,MASCULINO,78
765,765,765,31033565,30793867,11,FEMENINO,20
766,766,766,270110659,284661,1,FEMENINO,57
767,767,767,208645405,70891747,1,FEMENINO,40
768,768,768,170222470,10057994,6,MASCULINO,58
769,769,769,3097556,111442020,13,MASCULINO,24
770,770,770,577230,2771266,1,FEMENINO,39
771,771,771,250189280,60769200,14,FEMENINO,21
772,772,772,185195612,271051676,2,MASCULINO,32
773,773,773,17519208,4956704,5,MASCULINO,59
774,774,774,102170407,86054689,5,FEMENINO,34
775,775,775,29692725,39773835,1,MASCULINO,23
776,776,776,3132947,109037693,1,FEMENINO,49
777,777,777,54709918,1437938,8,FEMENINO,21
778,778,778,95794930,19554166,1,MASCULINO,57
779,779,779,1781410,60859702,2,FEMENINO,54
780,780,780,254704,31613568,1,MASCULINO,50
781,781,781,5928543,8214785,1,MASCULINO,70
782,782,782,8169079,265849,1,MASCULINO,39
783,783,783,147762343,29381393,1,MASCULINO,43
784,784,784,263034898,111974502,0,MASCULINO,53
785,785,785,15702,46153226,1,FEMENINO,69
786,786,786,1866643,256719477,0,MASCULINO,69
787,787,787,33640263,282865,0,FEMENINO,50
788,788,788,240212938,20886710,1,FEMENINO,42
789,789,789,21862289,6496031,2,MASCULINO,50
790,790,790,206057737,24697959,1,MASCULINO,26
791,791,791,267552912,237825008,7,MASCULINO,54
792,792,792,323880,26724368,1,FEMENINO,67
793,793,793,93994023,200989185,1,FEMENINO,26
794,794,794,1625202,3727262,10,MASCULINO,72
795,795,795,38738260,147158820,43,FEMENINO,31
796,796,796,92133980,192342292,1,MASCULINO,54
797,797,797,250596120,34613888,1,FEMENINO,53
798,798,798,10983981,216323147,1,MASCULINO,63
799,799,799,171413781,1258531,38,MASCULINO,77
800,800,800,126840274,1935926,2,FEMENINO,52
801,801,801,1453020,14121740,2,FEMENINO,66
802,802,802,170355584,1053912,1,MASCULINO,43
803,803,803,145272938,111974502,0,FEMENINO,45
804,804,804,29830286,97997986,15,MASCULINO,35
805,805,805,67299688,220067336,0,MASCULINO,23
806,806,806,4362193,165965663,1,FEMENINO,43
807,807,807,105129096,167740488,2,FEMENINO,38
808,808,808,236754088,230879608,1,MASCULINO,42
809,809,809,51834586,249840230,4,FEMENINO,20
810,810,810,185800032,165658424,1,MASCULINO,69
811,811,811,2739230,341594,5,MASCULINO,66
812,812,812,3331796,164031012,3,MASCULINO,43
813,813,813,243734388,65952092,64,MASCULINO,72
814,814,814,7430466,181867486,9,MASCULINO,56
815,815,815,13476625,172359,0,FEMENINO,74
816,816,816,66963774,39671314,1,MASCULINO,70
817,817,817,6013791,2685633,7,MASCULINO,48
818,818,818,236617612,105635604,0,MASCULINO,32
819,819,819,228541570,12710238,1,MASCULINO,37
820,820,820,223366424,12897240,1,MASCULINO,37
821,821,821,249670500,25848236,0,MASCULINO,72
822,822,822,8183521,93263,13,MASCULINO,51
823,823,823,252233504,57746304,11,MASCULINO,77
824,824,824,94895147,9111869,1,MASCULINO,51
825,825,825,272428858,256770462,35,MASCULINO,34
826,826,826,82339016,6312112,1,MASCULINO,69
827,827,827,40422387,41419909,1,MASCULINO,42
828,828,828,60010478,68105434,0,MASCULINO,34
829,829,829,452976,18265040,2,MASCULINO,36
830,830,830,55904918,67683594,0,MASCULINO,26
831,831,831,2494363,14959949,3,MASCULINO,65
832,832,832,245208569,233546447,1,FEMENINO,73
833,833,833,45390484,187546236,1,MASCULINO,48
834,834,834,20395634,23634030,50,MASCULINO,35
835,835,835,266714556,222802028,12,MASCULINO,39
836,836,836,222790595,107019853,1,FEMENINO,33
837,837,837,247113222,247434914,124,FEMENINO,75
838,838,838,6046158,969498,1,MASCULINO,75
839,839,839,264357402,95080910,0,MASCULINO,54
840,840,840,270728664,229095800,2,MASCULINO,46
841,841,841,171652876,255520308,1,FEMENINO,47
842,842,842,25581518,39378042,0,FEMENINO,31
843,843,843,213144851,45879445,1,MASCULINO,77
844,844,844,237205974,384122,3,MASCULINO,71
845,845,845,236568652,243328260,1,MASCULINO,69
846,846,846,264759211,2466797,1,FEMENINO,60
847,847,847,70523623,275389961,1,FEMENINO,20
848,848,848,43331851,183582373,1,MASCULINO,61
849,849,849,3438982,22180170,0,MASCULINO,38
850,850,850,69536734,69659162,4,MASCULINO,63
851,851,851,267144,29842960,1,MASCULINO,52
852,852,852,166027566,81849546,0,MASCULINO,61
853,853,853,161021979,55624869,0,MASCULINO,71
854,854,854,207525204,209461908,0,MASCULINO,61
855,855,855,43690081,27571775,1,FEMENINO,45
856,856,856,71141642,36229502,3,FEMENINO,27
857,857,857,1155539,233944101,6,MASCULINO,27
858,858,858,67817430,112160098,1,MASCULINO,78
859,859,859,204843452,34269020,4,FEMENINO,52
860,860,860,21986976,267778664,1,MASCULINO,24
861,861,861,213545,234613311,1,MASCULINO,27
862,862,862,131105472,210998656,1,MASCULINO,62
863,863,863,627416,488,17,MASCULINO,74
864,864,864,150834383,171483249,4,MASCULINO,48
865,865,865,86472583,4683065,3,MASCULINO,60
866,866,866,106000,241789440,3,MASCULINO,76
867,867,867,243671094,2372546,3,FEMENINO,69
868,868,868,46244773,66590187,1,MASCULINO,41
869,869,869,115330882,779702,2,MASCULINO,30
870,870,870,11915927,89887505,2,FEMENINO,29
871,871,871,223916570,45469662,0,MASCULINO,55
872,872,872,4990206,1040114,20,FEMENINO,46
873,873,873,1736424,64185728,6,FEMENINO,64
874,874,874,1897219,53553109,1,MASCULINO,59
875,875,875,196903303,796969,1,MASCULINO,75
876,876,876,120044568,230096296,1,FEMENINO,63
877,877,877,37001257,180981151,1,MASCULINO,49
878,878,878,221744664,105804104,1,MASCULINO,40
879,879,879,40718891,22331221,2,MASCULINO,50
880,880,880,274090004,24516140,0,MASCULINO,79
881,881,881,16736780,264128276,3,FEMENINO,45
882,882,882,248216231,119189665,0,MASCULINO,42
883,883,883,21200401,40090063,1,MASCULINO,62
884,884,884,4610235,15023549,9,MASCULINO,51
885,885,885,22727927,20029625,2,MASCULINO,61
886,886,886,3935024,59317728,2,FEMENINO,47
887,887,887,243087532,40414572,1,MASCULINO,57
888,888,888,221124060,213131492,1,MASCULINO,65
889,889,889,165112991,72250697,1,MASCULINO,29
890,890,890,238322069,64279883,2,MASCULINO,79
891,891,891,168291168,139586736,2,MASCULINO,50
892,892,892,42080222,70074258,13,MASCULINO,29
893,893,893,33633084,373812,1,MASCULINO,74
894,894,894,124888339,268296301,1,MASCULINO,42
895,895,895,8170620,804572,1,MASCULINO,47
896,896,896,1399987,16933501,1,MASCULINO,78
897,897,897,206531879,3511105,1,MASCULINO,66
898,898,898,44378363,251311885,0,MASCULINO,41
899,899,899,620467,673397,8,MASCULINO,36
900,900,900,3551511,149258865,16,FEMENINO,32
901,901,901,265969616,271367288,0,MASCULINO,20
902,902,902,1246904,93994728,6,FEMENINO,42
903,903,903,15598383,750641,3,FEMENINO,38
904,904,904,55910051,190421,9,FEMENINO,44
905,905,905,223336275,81441381,1,FEMENINO,49
906,906,906,1594106,272782406,2,MASCULINO,28
907,907,907,46624638,109070026,3,FEMENINO,79
908,908,908,23620939,230135581,0,MASCULINO,27
909,909,909,222782055,241414537,1,MASCULINO,26
910,910,910,113484782,41333890,1,FEMENINO,71
911,911,911,266012391,104041,0,MASCULINO,21
912,912,912,82088228,223492140,1,FEMENINO,33
913,913,913,266979088,6171144,0,FEMENINO,48
914,914,914,2739251,893077,9,MASCULINO,45
915,915,915,3408973,91420851,38,MASCULINO,33
916,916,916,267290174,187250586,0,MASCULINO,26
917,917,917,221956228,93915140,1,MASCULINO,78
918,918,918,22553370,163439270,4,FEMENINO,37
919,919,919,49907080,180063400,2,FEMENINO,22
920,920,920,261494619,7555421,1,FEMENINO,46
921,921,921,273167186,74267166,5,FEMENINO,21
922,922,922,3691544,209239088,10,MASCULINO,34
923,923,923,256135232,10664648,4,MASCULINO,55
924,924,924,273359384,5439136,2,MASCULINO,61
925,925,925,270073141,1549611,2,MASCULINO,54
926,926,926,620659,779077,1,MASCULINO,75
927,927,927,55889360,3206472,1,MASCULINO,39
928,928,928,222177750,145144946,1,MASCULINO,63
929,929,929,626575,401545,1,FEMENINO,25
930,930,930,2683756,4618804,2,FEMENINO,31
931,931,931,165793158,230219834,14,MASCULINO,30
932,932,932,2063282,243087854,50,MASCULINO,34
933,933,933,82442692,269714916,0,FEMENINO,43
934,934,934,202023058,80006430,1,FEMENINO,29
935,935,935,37273599,230688873,0,MASCULINO,42
936,936,936,243694189,201862099,1,MASCULINO,24
937,937,937,152380568,132845200,14,MASCULINO,20
938,938,938,250643382,167070986,1,MASCULINO,54
939,939,939,5972062,4248322,0,MASCULINO,65
940,940,940,207304449,87583311,2,MASCULINO,21
941,941,941,202015121,13445871,2,MASCULINO,33
942,942,942,183477805,53228123,5,MASCULINO,79
943,943,943,265969755,1125485,0,MASCULINO,63
944,944,944,260317239,22821089,0,MASCULINO,26
945,945,945,610788,1555980,1,FEMENINO,22
946,946,946,1913068,252629492,8,MASCULINO,64
947,947,947,187849776,238263408,0,MASCULINO,74
948,948,948,65427678,270241466,2,FEMENINO,44
949,949,949,145960453,136069819,2,MASCULINO,40
950,950,950,523492,80176988,1,MASCULINO,64
951,951,951,273587646,192321378,6,MASCULINO,69
952,952,952,635008,488,2,MASCULINO,41
953,953,953,271030936,142101016,1,MASCULINO,38
954,954,954,2595133,142130539,2,FEMENINO,40
955,955,955,4997025,610047,1,MASCULINO,55
956,956,956,109312026,111974502,0,MASCULINO,26
957,957,957,189521183,74009193,5,MASCULINO,66
958,958,958,8940523,151715541,26,MASCULINO,32
959,959,959,84365966,11558170,1,MASCULINO,51
960,960,960,264663024,7886008,11,MASCULINO,76
961,961,961,34697433,261643575,3,FEMENINO,45
962,962,962,123799206,996930,1,FEMENINO,61
963,963,963,240406789,9566955,2,MASCULINO,24
964,964,964,243684767,948257,1,FEMENINO,63
965,965,965,154938526,36264578,2,MASCULINO,43
966,966,966,234200519,66145785,0,MASCULINO,27
967,967,967,274150218,223696454,0,MASCULINO,77
968,968,968,227331065,156722983,3,MASCULINO,21
969,969,969,160189324,243087796,3,MASCULINO,79
970,970,970,23354609,45798775,2,FEMENINO,71
971,971,971,77681354,23930214,4,MASCULINO,70
972,972,972,268090065,269897167,1,FEMENINO,31
973,973,973,69908810,249207750,1,MASCULINO,77
974,974,974,267094242,66417838,15,FEMENINO,31
975,975,975,8987355,8858709,3,MASCULINO,63
976,976,976,145804282,12248286,1,MASCULINO,36
977,977,977,22497509,101681787,1,MASCULINO,25
978,978,978,253140475,709093,1,MASCULINO,25
979,979,979,910865,250619383,1,MASCULINO,49
980,980,980,83488989,398259,1,MASCULINO,38
981,981,981,21074267,114725365,9,MASCULINO,56
982,982,982,90376569,168680495,1,FEMENINO,51
983,983,983,244491985,145367815,2,MASCULINO,38
984,984,984,87482528,76447416,2,MASCULINO,42
985,985,985,233608869,36563699,1,FEMENINO,69
986,986,986,180750932,215168956,1,FEMENINO,54
987,987,987,261925738,46970006,1,MASCULINO,46
988,988,988,75568,41953840,4,FEMENINO,29
989,989,989,136154628,15956508,7,MASCULINO,29
990,990,990,262547148,7571636,2,MASCULINO,78
991,991,991,91951295,270471297,1,FEMENINO,65
992,992,992,45169889,2086599,0,MASCULINO,55
993,993,993,922815,249939177,182,MASCULINO,45
994,994,994,265971694,1172242,0,FEMENINO,38
995,995,995,254048455,75562633,1,FEMENINO,56
996,996,996,21739218,149972446,1,MASCULINO,76
997,997,997,246696730,5251726,13,FEMENINO,41
998,998,998,126753167,9425225,2,MASCULINO,36
999,999,999,134419340,200878092,10,FEMENINO,26
1000,1000,1000,136200332,147986084,1,MASCULINO,40
1001,1001,1001,4271568,35722504,3,MASCULINO,75
1002,1002,1002,260318710,223710666,0,MASCULINO,55
